Date,Time,kWh,kVARh,kW,kVAR,kVa,Power Factor,Month
9/01/2015,7:30,12.8,3.52,25.6,7.04,26.5503597,0.964205393,1
9/01/2015,8:00,12.8,3.52,25.6,7.04,26.5503597,0.964205393,1
9/01/2015,8:30,12.8,3.52,25.6,7.04,26.5503597,0.964205393,1
9/01/2015,9:00,12.8,3.52,25.6,7.04,26.5503597,0.964205393,1
9/01/2015,9:30,12.8,3.52,25.6,7.04,26.5503597,0.964205393,1
9/01/2015,10:00,12.64,3.52,25.28,7.04,26.24195115,0.963343002,1
9/01/2015,10:30,12.8,3.36,25.6,6.72,26.46730814,0.967230965,1
9/01/2015,11:00,12.64,3.52,25.28,7.04,26.24195115,0.963343002,1
9/01/2015,11:30,12.64,3.52,25.28,7.04,26.24195115,0.963343002,1
9/01/2015,12:00,12.64,3.52,25.28,7.04,26.24195115,0.963343002,1
9/01/2015,12:30,12.64,3.52,25.28,7.04,26.24195115,0.963343002,1
9/01/2015,13:00,12.8,3.52,25.6,7.04,26.5503597,0.964205393,1
9/01/2015,13:30,12.8,3.52,25.6,7.04,26.5503597,0.964205393,1
9/01/2015,14:00,12.8,3.52,25.6,7.04,26.5503597,0.964205393,1
9/01/2015,14:30,12,2.56,24,5.12,24.54005705,0.977992836,1
9/01/2015,15:00,10.88,1.12,21.76,2.24,21.87499029,0.994743299,1
9/01/2015,15:30,10.72,1.12,21.44,2.24,21.55669734,0.994586493,1
9/01/2015,16:00,10.56,0.96,21.12,1.92,21.20709315,0.995893206,1
9/01/2015,16:30,10.72,1.12,21.44,2.24,21.55669734,0.994586493,1
9/01/2015,17:00,4.16,0.32,8.32,0.64,8.344579079,0.997054486,1
9/01/2015,17:30,3.52,0.32,7.04,0.64,7.069031051,0.995893206,1
9/01/2015,18:00,3.52,0.16,7.04,0.32,7.047268975,0.99896854,1
9/01/2015,18:30,3.36,0.32,6.72,0.64,6.750407395,0.995495473,1
9/01/2015,19:00,0.32,0,0.64,0,0.64,1,1
9/01/2015,19:30,0.32,0,0.64,0,0.64,1,1
9/01/2015,20:00,0.32,0,0.64,0,0.64,1,1
9/01/2015,20:30,0.32,0,0.64,0,0.64,1,1
9/01/2015,21:00,0.32,0,0.64,0,0.64,1,1
9/01/2015,21:30,0.48,0,0.96,0,0.96,1,1
9/01/2015,22:00,0.32,0,0.64,0,0.64,1,1
9/01/2015,22:30,0.32,0,0.64,0,0.64,1,1
9/01/2015,23:00,0.32,0,0.64,0,0.64,1,1
9/01/2015,23:30,0.32,0,0.64,0,0.64,1,1
10/01/2015,0:00,0.32,0,0.64,0,0.64,1,1
10/01/2015,0:30,0.32,0,0.64,0,0.64,1,1
10/01/2015,1:00,0.32,0,0.64,0,0.64,1,1
10/01/2015,1:30,0.32,0,0.64,0,0.64,1,1
10/01/2015,2:00,0.32,0,0.64,0,0.64,1,1
10/01/2015,2:30,0.32,0,0.64,0,0.64,1,1
10/01/2015,3:00,0.32,0,0.64,0,0.64,1,1
10/01/2015,3:30,0.32,0,0.64,0,0.64,1,1
10/01/2015,4:00,0.48,0,0.96,0,0.96,1,1
10/01/2015,4:30,0.32,0,0.64,0,0.64,1,1
10/01/2015,5:00,0.32,0,0.64,0,0.64,1,1
10/01/2015,5:30,0.32,0,0.64,0,0.64,1,1
10/01/2015,6:00,0.32,0,0.64,0,0.64,1,1
10/01/2015,6:30,0.32,0,0.64,0,0.64,1,1
10/01/2015,7:00,0.32,0,0.64,0,0.64,1,1
10/01/2015,7:30,0.32,0,0.64,0,0.64,1,1
10/01/2015,8:00,0.32,0,0.64,0,0.64,1,1
10/01/2015,8:30,0.32,0,0.64,0,0.64,1,1
10/01/2015,9:00,0.32,0,0.64,0,0.64,1,1
10/01/2015,9:30,0.32,0,0.64,0,0.64,1,1
10/01/2015,10:00,0.32,0,0.64,0,0.64,1,1
10/01/2015,10:30,0.48,0,0.96,0,0.96,1,1
10/01/2015,11:00,0.32,0,0.64,0,0.64,1,1
10/01/2015,11:30,0.32,0,0.64,0,0.64,1,1
10/01/2015,12:00,0.32,0,0.64,0,0.64,1,1
10/01/2015,12:30,0.32,0,0.64,0,0.64,1,1
10/01/2015,13:00,0.32,0,0.64,0,0.64,1,1
10/01/2015,13:30,0.32,0,0.64,0,0.64,1,1
10/01/2015,14:00,0.32,0,0.64,0,0.64,1,1
10/01/2015,14:30,0.32,0,0.64,0,0.64,1,1
10/01/2015,15:00,0.32,0,0.64,0,0.64,1,1
10/01/2015,15:30,0.32,0,0.64,0,0.64,1,1
10/01/2015,16:00,0.32,0,0.64,0,0.64,1,1
10/01/2015,16:30,0.32,0,0.64,0,0.64,1,1
10/01/2015,17:00,0.48,0,0.96,0,0.96,1,1
10/01/2015,17:30,0.32,0,0.64,0,0.64,1,1
10/01/2015,18:00,0.32,0,0.64,0,0.64,1,1
10/01/2015,18:30,0.32,0,0.64,0,0.64,1,1
10/01/2015,19:00,0.32,0,0.64,0,0.64,1,1
10/01/2015,19:30,0.32,0,0.64,0,0.64,1,1
10/01/2015,20:00,0.32,0,0.64,0,0.64,1,1
10/01/2015,20:30,0.32,0,0.64,0,0.64,1,1
10/01/2015,21:00,0.32,0,0.64,0,0.64,1,1
10/01/2015,21:30,0.32,0,0.64,0,0.64,1,1
10/01/2015,22:00,0.32,0,0.64,0,0.64,1,1
10/01/2015,22:30,0.32,0,0.64,0,0.64,1,1
10/01/2015,23:00,0.32,0,0.64,0,0.64,1,1
10/01/2015,23:30,0.48,0,0.96,0,0.96,1,1
11/01/2015,0:00,0.32,0,0.64,0,0.64,1,1
11/01/2015,0:30,0.32,0,0.64,0,0.64,1,1
11/01/2015,1:00,0.32,0,0.64,0,0.64,1,1
11/01/2015,1:30,0.32,0,0.64,0,0.64,1,1
11/01/2015,2:00,0.32,0,0.64,0,0.64,1,1
11/01/2015,2:30,0.32,0,0.64,0,0.64,1,1
11/01/2015,3:00,0.32,0,0.64,0,0.64,1,1
11/01/2015,3:30,0.32,0,0.64,0,0.64,1,1
11/01/2015,4:00,0.32,0,0.64,0,0.64,1,1
11/01/2015,4:30,0.32,0,0.64,0,0.64,1,1
11/01/2015,5:00,0.32,0,0.64,0,0.64,1,1
11/01/2015,5:30,0.32,0,0.64,0,0.64,1,1
11/01/2015,6:00,0.48,0,0.96,0,0.96,1,1
11/01/2015,6:30,0.32,0,0.64,0,0.64,1,1
11/01/2015,7:00,0.32,0,0.64,0,0.64,1,1
11/01/2015,7:30,0.32,0,0.64,0,0.64,1,1
11/01/2015,8:00,0.32,0,0.64,0,0.64,1,1
11/01/2015,8:30,0.32,0,0.64,0,0.64,1,1
11/01/2015,9:00,0.32,0,0.64,0,0.64,1,1
11/01/2015,9:30,0.32,0,0.64,0,0.64,1,1
11/01/2015,10:00,0.32,0,0.64,0,0.64,1,1
11/01/2015,10:30,0.32,0,0.64,0,0.64,1,1
11/01/2015,11:00,0.32,0,0.64,0,0.64,1,1
11/01/2015,11:30,0.32,0,0.64,0,0.64,1,1
11/01/2015,12:00,0.32,0,0.64,0,0.64,1,1
11/01/2015,12:30,0.48,0,0.96,0,0.96,1,1
11/01/2015,13:00,0.32,0,0.64,0,0.64,1,1
11/01/2015,13:30,0.32,0,0.64,0,0.64,1,1
11/01/2015,14:00,0.32,0,0.64,0,0.64,1,1
11/01/2015,14:30,0.32,0,0.64,0,0.64,1,1
11/01/2015,15:00,0.32,0,0.64,0,0.64,1,1
11/01/2015,15:30,0.32,0,0.64,0,0.64,1,1
11/01/2015,16:00,0.32,0,0.64,0,0.64,1,1
11/01/2015,16:30,0.32,0,0.64,0,0.64,1,1
11/01/2015,17:00,0.32,0,0.64,0,0.64,1,1
11/01/2015,17:30,0.32,0,0.64,0,0.64,1,1
11/01/2015,18:00,0.32,0,0.64,0,0.64,1,1
11/01/2015,18:30,0.48,0,0.96,0,0.96,1,1
11/01/2015,19:00,0.32,0,0.64,0,0.64,1,1
11/01/2015,19:30,0.32,0,0.64,0,0.64,1,1
11/01/2015,20:00,0.32,0,0.64,0,0.64,1,1
11/01/2015,20:30,0.32,0,0.64,0,0.64,1,1
11/01/2015,21:00,0.32,0,0.64,0,0.64,1,1
11/01/2015,21:30,0.32,0,0.64,0,0.64,1,1
11/01/2015,22:00,0.32,0,0.64,0,0.64,1,1
11/01/2015,22:30,0.32,0,0.64,0,0.64,1,1
11/01/2015,23:00,0.32,0,0.64,0,0.64,1,1
11/01/2015,23:30,0.32,0,0.64,0,0.64,1,1
12/01/2015,0:00,0.32,0,0.64,0,0.64,1,1
12/01/2015,0:30,0.48,0,0.96,0,0.96,1,1
12/01/2015,1:00,0.32,0,0.64,0,0.64,1,1
12/01/2015,1:30,0.32,0,0.64,0,0.64,1,1
12/01/2015,2:00,0.32,0,0.64,0,0.64,1,1
12/01/2015,2:30,0.32,0,0.64,0,0.64,1,1
12/01/2015,3:00,0.32,0,0.64,0,0.64,1,1
12/01/2015,3:30,0.32,0,0.64,0,0.64,1,1
12/01/2015,4:00,0.32,0,0.64,0,0.64,1,1
12/01/2015,4:30,2.56,2.08,5.12,4.16,6.596969001,0.776114,1
12/01/2015,5:00,5.6,2.72,11.2,5.44,12.45124893,0.899508159,1
12/01/2015,5:30,5.6,2.72,11.2,5.44,12.45124893,0.899508159,1
12/01/2015,6:00,12.16,3.52,24.32,7.04,25.31845177,0.960564264,1
12/01/2015,6:30,13.12,3.52,26.24,7.04,27.16798115,0.965842837,1
12/01/2015,7:00,13.12,3.68,26.24,7.36,27.25265492,0.962841972,1
12/01/2015,7:30,13.12,3.52,26.24,7.04,27.16798115,0.965842837,1
12/01/2015,8:00,13.12,3.68,26.24,7.36,27.25265492,0.962841972,1
12/01/2015,8:30,12.96,3.52,25.92,7.04,26.85903945,0.965038234,1
12/01/2015,9:00,13.12,3.36,26.24,6.72,27.08682336,0.968736704,1
12/01/2015,9:30,13.12,3.52,26.24,7.04,27.16798115,0.965842837,1
12/01/2015,10:00,12.96,3.68,25.92,7.36,26.94468408,0.961970826,1
12/01/2015,10:30,13.12,3.52,26.24,7.04,27.16798115,0.965842837,1
12/01/2015,11:00,13.12,3.52,26.24,7.04,27.16798115,0.965842837,1
12/01/2015,11:30,13.12,3.52,26.24,7.04,27.16798115,0.965842837,1
12/01/2015,12:00,13.12,3.52,26.24,7.04,27.16798115,0.965842837,1
12/01/2015,12:30,12.96,3.52,25.92,7.04,26.85903945,0.965038234,1
12/01/2015,13:00,13.12,3.52,26.24,7.04,27.16798115,0.965842837,1
12/01/2015,13:30,13.12,3.52,26.24,7.04,27.16798115,0.965842837,1
12/01/2015,14:00,12.96,3.52,25.92,7.04,26.85903945,0.965038234,1
12/01/2015,14:30,11.36,1.44,22.72,2.88,22.90180779,0.992061422,1
12/01/2015,15:00,11.04,1.12,22.08,2.24,22.19333233,0.994893406,1
12/01/2015,15:30,10.88,1.12,21.76,2.24,21.87499029,0.994743299,1
12/01/2015,16:00,11.04,1.12,22.08,2.24,22.19333233,0.994893406,1
12/01/2015,16:30,10.88,1.12,21.76,2.24,21.87499029,0.994743299,1
12/01/2015,17:00,4.32,0.32,8.64,0.64,8.663671277,0.997267754,1
12/01/2015,17:30,3.52,0.32,7.04,0.64,7.069031051,0.995893206,1
12/01/2015,18:00,3.52,0.32,7.04,0.64,7.069031051,0.995893206,1
12/01/2015,18:30,3.36,0.16,6.72,0.32,6.727614733,0.998868138,1
12/01/2015,19:00,0.32,0,0.64,0,0.64,1,1
12/01/2015,19:30,0.48,0,0.96,0,0.96,1,1
12/01/2015,20:00,0.32,0,0.64,0,0.64,1,1
12/01/2015,20:30,0.32,0,0.64,0,0.64,1,1
12/01/2015,21:00,0.32,0,0.64,0,0.64,1,1
12/01/2015,21:30,0.32,0,0.64,0,0.64,1,1
12/01/2015,22:00,0.32,0,0.64,0,0.64,1,1
12/01/2015,22:30,0.32,0,0.64,0,0.64,1,1
12/01/2015,23:00,0.32,0,0.64,0,0.64,1,1
12/01/2015,23:30,0.32,0,0.64,0,0.64,1,1
13/01/2015,0:00,0.32,0,0.64,0,0.64,1,1
13/01/2015,0:30,0.32,0,0.64,0,0.64,1,1
13/01/2015,1:00,0.48,0,0.96,0,0.96,1,1
13/01/2015,1:30,0.32,0,0.64,0,0.64,1,1
13/01/2015,2:00,0.32,0,0.64,0,0.64,1,1
13/01/2015,2:30,0.32,0,0.64,0,0.64,1,1
13/01/2015,3:00,0.32,0,0.64,0,0.64,1,1
13/01/2015,3:30,0.32,0,0.64,0,0.64,1,1
13/01/2015,4:00,0.48,0.16,0.96,0.32,1.011928851,0.948683298,1
13/01/2015,4:30,2.56,2.08,5.12,4.16,6.596969001,0.776114,1
13/01/2015,5:00,5.44,2.72,10.88,5.44,12.1642098,0.894427191,1
13/01/2015,5:30,5.6,2.72,11.2,5.44,12.45124893,0.899508159,1
13/01/2015,6:00,12.16,3.52,24.32,7.04,25.31845177,0.960564264,1
13/01/2015,6:30,12.96,3.52,25.92,7.04,26.85903945,0.965038234,1
13/01/2015,7:00,12.96,3.52,25.92,7.04,26.85903945,0.965038234,1
13/01/2015,7:30,12.96,3.52,25.92,7.04,26.85903945,0.965038234,1
13/01/2015,8:00,12.96,3.52,25.92,7.04,26.85903945,0.965038234,1
13/01/2015,8:30,12.8,3.52,25.6,7.04,26.5503597,0.964205393,1
13/01/2015,9:00,12.96,3.52,25.92,7.04,26.85903945,0.965038234,1
13/01/2015,9:30,12.8,3.52,25.6,7.04,26.5503597,0.964205393,1
13/01/2015,10:00,12.96,3.52,25.92,7.04,26.85903945,0.965038234,1
13/01/2015,10:30,12.8,3.52,25.6,7.04,26.5503597,0.964205393,1
13/01/2015,11:00,12.8,3.68,25.6,7.36,26.63699683,0.961069304,1
13/01/2015,11:30,12.8,3.52,25.6,7.04,26.5503597,0.964205393,1
13/01/2015,12:00,12.8,3.52,25.6,7.04,26.5503597,0.964205393,1
13/01/2015,12:30,12.64,3.52,25.28,7.04,26.24195115,0.963343002,1
13/01/2015,13:00,12.8,3.52,25.6,7.04,26.5503597,0.964205393,1
13/01/2015,13:30,12.8,3.52,25.6,7.04,26.5503597,0.964205393,1
13/01/2015,14:00,12.96,3.52,25.92,7.04,26.85903945,0.965038234,1
13/01/2015,14:30,11.2,1.76,22.4,3.52,22.67488478,0.987877125,1
13/01/2015,15:00,10.88,1.12,21.76,2.24,21.87499029,0.994743299,1
13/01/2015,15:30,10.88,1.12,21.76,2.24,21.87499029,0.994743299,1
13/01/2015,16:00,10.72,1.12,21.44,2.24,21.55669734,0.994586493,1
13/01/2015,16:30,10.88,1.12,21.76,2.24,21.87499029,0.994743299,1
13/01/2015,17:00,4.32,0.32,8.64,0.64,8.663671277,0.997267754,1
13/01/2015,17:30,3.36,0.32,6.72,0.64,6.750407395,0.995495473,1
13/01/2015,18:00,3.52,0.32,7.04,0.64,7.069031051,0.995893206,1
13/01/2015,18:30,3.36,0.32,6.72,0.64,6.750407395,0.995495473,1
13/01/2015,19:00,0.32,0,0.64,0,0.64,1,1
13/01/2015,19:30,0.48,0,0.96,0,0.96,1,1
13/01/2015,20:00,0.32,0,0.64,0,0.64,1,1
13/01/2015,20:30,0.32,0,0.64,0,0.64,1,1
13/01/2015,21:00,0.32,0,0.64,0,0.64,1,1
13/01/2015,21:30,0.32,0,0.64,0,0.64,1,1
13/01/2015,22:00,0.32,0,0.64,0,0.64,1,1
13/01/2015,22:30,0.32,0,0.64,0,0.64,1,1
13/01/2015,23:00,0.32,0,0.64,0,0.64,1,1
13/01/2015,23:30,0.32,0,0.64,0,0.64,1,1
14/01/2015,0:00,0.32,0,0.64,0,0.64,1,1
14/01/2015,0:30,0.32,0,0.64,0,0.64,1,1
14/01/2015,1:00,0.32,0,0.64,0,0.64,1,1
14/01/2015,1:30,0.48,0,0.96,0,0.96,1,1
14/01/2015,2:00,0.32,0,0.64,0,0.64,1,1
14/01/2015,2:30,0.32,0,0.64,0,0.64,1,1
14/01/2015,3:00,0.32,0,0.64,0,0.64,1,1
14/01/2015,3:30,0.32,0,0.64,0,0.64,1,1
14/01/2015,4:00,1.6,1.12,3.2,2.24,3.906097797,0.819231921,1
14/01/2015,4:30,2.4,2.24,4.8,4.48,6.565851049,0.731055268,1
14/01/2015,5:00,5.44,2.72,10.88,5.44,12.1642098,0.894427191,1
14/01/2015,5:30,5.6,2.72,11.2,5.44,12.45124893,0.899508159,1
14/01/2015,6:00,11.84,3.36,23.68,6.72,24.61505231,0.962012987,1
14/01/2015,6:30,12.8,3.68,25.6,7.36,26.63699683,0.961069304,1
14/01/2015,7:00,12.8,3.52,25.6,7.04,26.5503597,0.964205393,1
14/01/2015,7:30,12.64,3.68,25.28,7.36,26.32960311,0.960136007,1
14/01/2015,8:00,12.8,3.52,25.6,7.04,26.5503597,0.964205393,1
14/01/2015,8:30,12.8,3.52,25.6,7.04,26.5503597,0.964205393,1
14/01/2015,9:00,12.64,3.68,25.28,7.36,26.32960311,0.960136007,1
14/01/2015,9:30,12.8,3.52,25.6,7.04,26.5503597,0.964205393,1
14/01/2015,10:00,12.64,3.52,25.28,7.04,26.24195115,0.963343002,1
14/01/2015,10:30,12.8,3.52,25.6,7.04,26.5503597,0.964205393,1
14/01/2015,11:00,12.64,3.68,25.28,7.36,26.32960311,0.960136007,1
14/01/2015,11:30,12.64,3.52,25.28,7.04,26.24195115,0.963343002,1
14/01/2015,12:00,12.64,3.52,25.28,7.04,26.24195115,0.963343002,1
14/01/2015,12:30,12.64,3.52,25.28,7.04,26.24195115,0.963343002,1
14/01/2015,13:00,12.64,3.52,25.28,7.04,26.24195115,0.963343002,1
14/01/2015,13:30,12.8,3.36,25.6,6.72,26.46730814,0.967230965,1
14/01/2015,14:00,12.64,3.52,25.28,7.04,26.24195115,0.963343002,1
14/01/2015,14:30,11.84,2.56,23.68,5.12,24.22719134,0.977414165,1
14/01/2015,15:00,10.56,1.12,21.12,2.24,21.23845569,0.994422585,1
14/01/2015,15:30,10.56,0.96,21.12,1.92,21.20709315,0.995893206,1
14/01/2015,16:00,10.72,0.96,21.44,1.92,21.52579848,0.996014156,1
14/01/2015,16:30,10.56,1.12,21.12,2.24,21.23845569,0.994422585,1
14/01/2015,17:00,4.16,0.32,8.32,0.64,8.344579079,0.997054486,1
14/01/2015,17:30,3.36,0.32,6.72,0.64,6.750407395,0.995495473,1
14/01/2015,18:00,3.52,0.32,7.04,0.64,7.069031051,0.995893206,1
14/01/2015,18:30,3.36,0.16,6.72,0.32,6.727614733,0.998868138,1
14/01/2015,19:00,0.32,0,0.64,0,0.64,1,1
14/01/2015,19:30,0.32,0,0.64,0,0.64,1,1
14/01/2015,20:00,0.32,0,0.64,0,0.64,1,1
14/01/2015,20:30,0.32,0,0.64,0,0.64,1,1
14/01/2015,21:00,0.32,0,0.64,0,0.64,1,1
14/01/2015,21:30,0.32,0,0.64,0,0.64,1,1
14/01/2015,22:00,0.32,0,0.64,0,0.64,1,1
14/01/2015,22:30,0.32,0,0.64,0,0.64,1,1
14/01/2015,23:00,0.32,0,0.64,0,0.64,1,1
14/01/2015,23:30,0.48,0,0.96,0,0.96,1,1
15/01/2015,0:00,0.32,0,0.64,0,0.64,1,1
15/01/2015,0:30,0.32,0,0.64,0,0.64,1,1
15/01/2015,1:00,0.32,0,0.64,0,0.64,1,1
15/01/2015,1:30,0.32,0,0.64,0,0.64,1,1
15/01/2015,2:00,0.32,0,0.64,0,0.64,1,1
15/01/2015,2:30,0.32,0,0.64,0,0.64,1,1
15/01/2015,3:00,0.32,0,0.64,0,0.64,1,1
15/01/2015,3:30,0.32,0,0.64,0,0.64,1,1
15/01/2015,4:00,0.32,0,0.64,0,0.64,1,1
15/01/2015,4:30,2.08,1.76,4.16,3.52,5.449403637,0.763386285,1
15/01/2015,5:00,5.6,2.72,11.2,5.44,12.45124893,0.899508159,1
15/01/2015,5:30,5.6,2.72,11.2,5.44,12.45124893,0.899508159,1
15/01/2015,6:00,12,3.52,24,7.04,25.01122948,0.959568982,1
15/01/2015,6:30,12.8,3.52,25.6,7.04,26.5503597,0.964205393,1
15/01/2015,7:00,12.8,3.52,25.6,7.04,26.5503597,0.964205393,1
15/01/2015,7:30,12.8,3.52,25.6,7.04,26.5503597,0.964205393,1
15/01/2015,8:00,12.8,3.52,25.6,7.04,26.5503597,0.964205393,1
15/01/2015,8:30,12.8,3.52,25.6,7.04,26.5503597,0.964205393,1
15/01/2015,9:00,12.8,3.36,25.6,6.72,26.46730814,0.967230965,1
15/01/2015,9:30,12.8,3.52,25.6,7.04,26.5503597,0.964205393,1
15/01/2015,10:00,12.8,3.52,25.6,7.04,26.5503597,0.964205393,1
15/01/2015,10:30,12.8,3.52,25.6,7.04,26.5503597,0.964205393,1
15/01/2015,11:00,12.8,3.68,25.6,7.36,26.63699683,0.961069304,1
15/01/2015,11:30,12.8,3.52,25.6,7.04,26.5503597,0.964205393,1
15/01/2015,12:00,12.64,3.52,25.28,7.04,26.24195115,0.963343002,1
15/01/2015,12:30,12.8,3.52,25.6,7.04,26.5503597,0.964205393,1
15/01/2015,13:00,12.8,3.36,25.6,6.72,26.46730814,0.967230965,1
15/01/2015,13:30,12.8,3.52,25.6,7.04,26.5503597,0.964205393,1
15/01/2015,14:00,12.8,3.52,25.6,7.04,26.5503597,0.964205393,1
15/01/2015,14:30,11.68,2.24,23.36,4.48,23.78571,0.982102279,1
15/01/2015,15:00,10.72,1.12,21.44,2.24,21.55669734,0.994586493,1
15/01/2015,15:30,10.72,0.96,21.44,1.92,21.52579848,0.996014156,1
15/01/2015,16:00,10.72,1.12,21.44,2.24,21.55669734,0.994586493,1
15/01/2015,16:30,10.72,1.12,21.44,2.24,21.55669734,0.994586493,1
15/01/2015,17:00,4.16,0.32,8.32,0.64,8.344579079,0.997054486,1
15/01/2015,17:30,3.52,0.32,7.04,0.64,7.069031051,0.995893206,1
15/01/2015,18:00,3.36,0.32,6.72,0.64,6.750407395,0.995495473,1
15/01/2015,18:30,3.52,0.16,7.04,0.32,7.047268975,0.99896854,1
15/01/2015,19:00,0.32,0,0.64,0,0.64,1,1
15/01/2015,19:30,0.32,0,0.64,0,0.64,1,1
15/01/2015,20:00,0.32,0,0.64,0,0.64,1,1
15/01/2015,20:30,0.32,0,0.64,0,0.64,1,1
15/01/2015,21:00,0.32,0,0.64,0,0.64,1,1
15/01/2015,21:30,0.32,0,0.64,0,0.64,1,1
15/01/2015,22:00,0.32,0,0.64,0,0.64,1,1
15/01/2015,22:30,0.32,0,0.64,0,0.64,1,1
15/01/2015,23:00,0.32,0,0.64,0,0.64,1,1
15/01/2015,23:30,0.32,0,0.64,0,0.64,1,1
16/01/2015,0:00,0.32,0,0.64,0,0.64,1,1
16/01/2015,0:30,0.32,0,0.64,0,0.64,1,1
16/01/2015,1:00,0.48,0,0.96,0,0.96,1,1
16/01/2015,1:30,0.32,0,0.64,0,0.64,1,1
16/01/2015,2:00,0.32,0,0.64,0,0.64,1,1
16/01/2015,2:30,0.32,0,0.64,0,0.64,1,1
16/01/2015,3:00,0.32,0,0.64,0,0.64,1,1
16/01/2015,3:30,0.32,0,0.64,0,0.64,1,1
16/01/2015,4:00,1.44,1.12,2.88,2.24,3.64856136,0.789352217,1
16/01/2015,4:30,2.4,2.08,4.8,4.16,6.351818637,0.755689083,1
16/01/2015,5:00,5.6,2.72,11.2,5.44,12.45124893,0.899508159,1
16/01/2015,5:30,5.6,2.72,11.2,5.44,12.45124893,0.899508159,1
16/01/2015,6:00,12,3.52,24,7.04,25.01122948,0.959568982,1
16/01/2015,6:30,12.8,3.52,25.6,7.04,26.5503597,0.964205393,1
16/01/2015,7:00,12.8,3.52,25.6,7.04,26.5503597,0.964205393,1
16/01/2015,7:30,12.8,3.52,25.6,7.04,26.5503597,0.964205393,1
16/01/2015,8:00,12.8,3.52,25.6,7.04,26.5503597,0.964205393,1
16/01/2015,8:30,12.8,3.52,25.6,7.04,26.5503597,0.964205393,1
16/01/2015,9:00,12.8,3.36,25.6,6.72,26.46730814,0.967230965,1
16/01/2015,9:30,12.8,3.68,25.6,7.36,26.63699683,0.961069304,1
16/01/2015,10:00,12.8,3.52,25.6,7.04,26.5503597,0.964205393,1
16/01/2015,10:30,12.8,3.36,25.6,6.72,26.46730814,0.967230965,1
16/01/2015,11:00,12.8,3.52,25.6,7.04,26.5503597,0.964205393,1
16/01/2015,11:30,12.64,3.36,25.28,6.72,26.15792041,0.966437683,1
16/01/2015,12:00,12.8,3.68,25.6,7.36,26.63699683,0.961069304,1
16/01/2015,12:30,12.8,3.52,25.6,7.04,26.5503597,0.964205393,1
16/01/2015,13:00,12.64,3.36,25.28,6.72,26.15792041,0.966437683,1
16/01/2015,13:30,12.8,3.52,25.6,7.04,26.5503597,0.964205393,1
16/01/2015,14:00,12.64,3.52,25.28,7.04,26.24195115,0.963343002,1
16/01/2015,14:30,11.36,1.76,22.72,3.52,22.99105913,0.988210237,1
16/01/2015,15:00,10.72,1.12,21.44,2.24,21.55669734,0.994586493,1
16/01/2015,15:30,10.72,1.12,21.44,2.24,21.55669734,0.994586493,1
16/01/2015,16:00,10.56,1.12,21.12,2.24,21.23845569,0.994422585,1
16/01/2015,16:30,10.72,1.28,21.44,2.56,21.59229492,0.992946793,1
16/01/2015,17:00,4.16,0.32,8.32,0.64,8.344579079,0.997054486,1
16/01/2015,17:30,3.52,0.32,7.04,0.64,7.069031051,0.995893206,1
16/01/2015,18:00,3.36,0.32,6.72,0.64,6.750407395,0.995495473,1
16/01/2015,18:30,3.52,0.16,7.04,0.32,7.047268975,0.99896854,1
16/01/2015,19:00,0.32,0,0.64,0,0.64,1,1
16/01/2015,19:30,0.32,0,0.64,0,0.64,1,1
16/01/2015,20:00,0.32,0,0.64,0,0.64,1,1
16/01/2015,20:30,0.32,0,0.64,0,0.64,1,1
16/01/2015,21:00,0.32,0,0.64,0,0.64,1,1
16/01/2015,21:30,0.32,0,0.64,0,0.64,1,1
16/01/2015,22:00,0.32,0,0.64,0,0.64,1,1
16/01/2015,22:30,0.32,0,0.64,0,0.64,1,1
16/01/2015,23:00,0.32,0,0.64,0,0.64,1,1
16/01/2015,23:30,0.32,0,0.64,0,0.64,1,1
17/01/2015,0:00,0.32,0,0.64,0,0.64,1,1
17/01/2015,0:30,0.48,0,0.96,0,0.96,1,1
17/01/2015,1:00,0.32,0,0.64,0,0.64,1,1
17/01/2015,1:30,0.16,0,0.32,0,0.32,1,1
17/01/2015,2:00,0.48,0,0.96,0,0.96,1,1
17/01/2015,2:30,0.32,0,0.64,0,0.64,1,1
17/01/2015,3:00,0.32,0,0.64,0,0.64,1,1
17/01/2015,3:30,0.32,0,0.64,0,0.64,1,1
17/01/2015,4:00,0.32,0,0.64,0,0.64,1,1
17/01/2015,4:30,0.32,0,0.64,0,0.64,1,1
17/01/2015,5:00,0.32,0,0.64,0,0.64,1,1
17/01/2015,5:30,0.32,0,0.64,0,0.64,1,1
17/01/2015,6:00,0.32,0,0.64,0,0.64,1,1
17/01/2015,6:30,0.32,0,0.64,0,0.64,1,1
17/01/2015,7:00,0.32,0,0.64,0,0.64,1,1
17/01/2015,7:30,0.32,0,0.64,0,0.64,1,1
17/01/2015,8:00,0.48,0,0.96,0,0.96,1,1
17/01/2015,8:30,0.32,0,0.64,0,0.64,1,1
17/01/2015,9:00,0.32,0,0.64,0,0.64,1,1
17/01/2015,9:30,0.32,0,0.64,0,0.64,1,1
17/01/2015,10:00,0.32,0,0.64,0,0.64,1,1
17/01/2015,10:30,0.32,0,0.64,0,0.64,1,1
17/01/2015,11:00,0.32,0,0.64,0,0.64,1,1
17/01/2015,11:30,0.32,0,0.64,0,0.64,1,1
17/01/2015,12:00,0.32,0,0.64,0,0.64,1,1
17/01/2015,12:30,0.32,0,0.64,0,0.64,1,1
