"NMI","NMI_Configuration","NMI_Suffix","MDM_Id","Value","UOM","Reading_Date","Quality_Method"
"4103693793","E1K1Q1","E1","N1","7.23","KWH","12/02/2016 3:30","A"
"4103693793","E1K1Q1","K1",,"2.64","KVARH","12/02/2016 3:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 3:30","A"
"4103693793","E1K1Q1","E1","N1","7.224","KWH","12/02/2016 3:45","A"
"4103693793","E1K1Q1","K1",,"2.64","KVARH","12/02/2016 3:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 3:45","A"
"4103693793","E1K1Q1","E1","N1","7.248","KWH","12/02/2016 4:00","A"
"4103693793","E1K1Q1","K1",,"2.634","KVARH","12/02/2016 4:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 4:00","A"
"4103693793","E1K1Q1","E1","N1","7.242","KWH","12/02/2016 4:15","A"
"4103693793","E1K1Q1","K1",,"2.7","KVARH","12/02/2016 4:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 4:15","A"
"4103693793","E1K1Q1","E1","N1","7.236","KWH","12/02/2016 4:30","A"
"4103693793","E1K1Q1","K1",,"2.712","KVARH","12/02/2016 4:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 4:30","A"
"4103693793","E1K1Q1","E1","N1","7.23","KWH","12/02/2016 4:45","A"
"4103693793","E1K1Q1","K1",,"2.712","KVARH","12/02/2016 4:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 4:45","A"
"4103693793","E1K1Q1","E1","N1","7.104","KWH","12/02/2016 5:00","A"
"4103693793","E1K1Q1","K1",,"2.658","KVARH","12/02/2016 5:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 5:00","A"
"4103693793","E1K1Q1","E1","N1","7.206","KWH","12/02/2016 5:15","A"
"4103693793","E1K1Q1","K1",,"2.676","KVARH","12/02/2016 5:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 5:15","A"
"4103693793","E1K1Q1","E1","N1","7.218","KWH","12/02/2016 5:30","A"
"4103693793","E1K1Q1","K1",,"2.676","KVARH","12/02/2016 5:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 5:30","A"
"4103693793","E1K1Q1","E1","N1","7.194","KWH","12/02/2016 5:45","A"
"4103693793","E1K1Q1","K1",,"2.676","KVARH","12/02/2016 5:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 5:45","A"
"4103693793","E1K1Q1","E1","N1","7.254","KWH","12/02/2016 6:00","A"
"4103693793","E1K1Q1","K1",,"2.592","KVARH","12/02/2016 6:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 6:00","A"
"4103693793","E1K1Q1","E1","N1","7.32","KWH","12/02/2016 6:15","A"
"4103693793","E1K1Q1","K1",,"2.67","KVARH","12/02/2016 6:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 6:15","A"
"4103693793","E1K1Q1","E1","N1","7.362","KWH","12/02/2016 6:30","A"
"4103693793","E1K1Q1","K1",,"2.604","KVARH","12/02/2016 6:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 6:30","A"
"4103693793","E1K1Q1","E1","N1","7.572","KWH","12/02/2016 6:45","A"
"4103693793","E1K1Q1","K1",,"2.61","KVARH","12/02/2016 6:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 6:45","A"
"4103693793","E1K1Q1","E1","N1","7.638","KWH","12/02/2016 7:00","A"
"4103693793","E1K1Q1","K1",,"2.652","KVARH","12/02/2016 7:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 7:00","A"
"4103693793","E1K1Q1","E1","N1","7.644","KWH","12/02/2016 7:15","A"
"4103693793","E1K1Q1","K1",,"2.634","KVARH","12/02/2016 7:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 7:15","A"
"4103693793","E1K1Q1","E1","N1","9.192","KWH","12/02/2016 7:30","A"
"4103693793","E1K1Q1","K1",,"2.742","KVARH","12/02/2016 7:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 7:30","A"
"4103693793","E1K1Q1","E1","N1","9.504","KWH","12/02/2016 7:45","A"
"4103693793","E1K1Q1","K1",,"2.79","KVARH","12/02/2016 7:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 7:45","A"
"4103693793","E1K1Q1","E1","N1","9.51","KWH","12/02/2016 8:00","A"
"4103693793","E1K1Q1","K1",,"2.79","KVARH","12/02/2016 8:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 8:00","A"
"4103693793","E1K1Q1","E1","N1","9.504","KWH","12/02/2016 8:15","A"
"4103693793","E1K1Q1","K1",,"2.742","KVARH","12/02/2016 8:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 8:15","A"
"4103693793","E1K1Q1","E1","N1","8.82","KWH","12/02/2016 8:30","A"
"4103693793","E1K1Q1","K1",,"2.724","KVARH","12/02/2016 8:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 8:30","A"
"4103693793","E1K1Q1","E1","N1","8.688","KWH","12/02/2016 8:45","A"
"4103693793","E1K1Q1","K1",,"2.76","KVARH","12/02/2016 8:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 8:45","A"
"4103693793","E1K1Q1","E1","N1","8.04","KWH","12/02/2016 9:00","A"
"4103693793","E1K1Q1","K1",,"2.682","KVARH","12/02/2016 9:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 9:00","A"
"4103693793","E1K1Q1","E1","N1","9.858","KWH","12/02/2016 9:15","A"
"4103693793","E1K1Q1","K1",,"2.814","KVARH","12/02/2016 9:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 9:15","A"
"4103693793","E1K1Q1","E1","N1","10.806","KWH","12/02/2016 9:30","A"
"4103693793","E1K1Q1","K1",,"2.928","KVARH","12/02/2016 9:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 9:30","A"
"4103693793","E1K1Q1","E1","N1","9.78","KWH","12/02/2016 9:45","A"
"4103693793","E1K1Q1","K1",,"2.832","KVARH","12/02/2016 9:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 9:45","A"
"4103693793","E1K1Q1","E1","N1","9.732","KWH","12/02/2016 10:00","A"
"4103693793","E1K1Q1","K1",,"2.832","KVARH","12/02/2016 10:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 10:00","A"
"4103693793","E1K1Q1","E1","N1","9.84","KWH","12/02/2016 10:15","A"
"4103693793","E1K1Q1","K1",,"2.892","KVARH","12/02/2016 10:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 10:15","A"
"4103693793","E1K1Q1","E1","N1","10.776","KWH","12/02/2016 10:30","A"
"4103693793","E1K1Q1","K1",,"2.97","KVARH","12/02/2016 10:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 10:30","A"
"4103693793","E1K1Q1","E1","N1","10.656","KWH","12/02/2016 10:45","A"
"4103693793","E1K1Q1","K1",,"2.976","KVARH","12/02/2016 10:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 10:45","A"
"4103693793","E1K1Q1","E1","N1","10.824","KWH","12/02/2016 11:00","A"
"4103693793","E1K1Q1","K1",,"2.994","KVARH","12/02/2016 11:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 11:00","A"
"4103693793","E1K1Q1","E1","N1","10.938","KWH","12/02/2016 11:15","A"
"4103693793","E1K1Q1","K1",,"2.994","KVARH","12/02/2016 11:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 11:15","A"
"4103693793","E1K1Q1","E1","N1","11.088","KWH","12/02/2016 11:30","A"
"4103693793","E1K1Q1","K1",,"3.042","KVARH","12/02/2016 11:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 11:30","A"
"4103693793","E1K1Q1","E1","N1","10.992","KWH","12/02/2016 11:45","A"
"4103693793","E1K1Q1","K1",,"3.054","KVARH","12/02/2016 11:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 11:45","A"
"4103693793","E1K1Q1","E1","N1","10.986","KWH","12/02/2016 12:00","A"
"4103693793","E1K1Q1","K1",,"3.072","KVARH","12/02/2016 12:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 12:00","A"
"4103693793","E1K1Q1","E1","N1","11.076","KWH","12/02/2016 12:15","A"
"4103693793","E1K1Q1","K1",,"3.054","KVARH","12/02/2016 12:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 12:15","A"
"4103693793","E1K1Q1","E1","N1","11.148","KWH","12/02/2016 12:30","A"
"4103693793","E1K1Q1","K1",,"3.066","KVARH","12/02/2016 12:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 12:30","A"
"4103693793","E1K1Q1","E1","N1","11.124","KWH","12/02/2016 12:45","A"
"4103693793","E1K1Q1","K1",,"3.072","KVARH","12/02/2016 12:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 12:45","A"
"4103693793","E1K1Q1","E1","N1","11.184","KWH","12/02/2016 13:00","A"
"4103693793","E1K1Q1","K1",,"3.102","KVARH","12/02/2016 13:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 13:00","A"
"4103693793","E1K1Q1","E1","N1","11.154","KWH","12/02/2016 13:15","A"
"4103693793","E1K1Q1","K1",,"3.054","KVARH","12/02/2016 13:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 13:15","A"
"4103693793","E1K1Q1","E1","N1","11.256","KWH","12/02/2016 13:30","A"
"4103693793","E1K1Q1","K1",,"3.012","KVARH","12/02/2016 13:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 13:30","A"
"4103693793","E1K1Q1","E1","N1","11.244","KWH","12/02/2016 13:45","A"
"4103693793","E1K1Q1","K1",,"3.006","KVARH","12/02/2016 13:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 13:45","A"
"4103693793","E1K1Q1","E1","N1","11.136","KWH","12/02/2016 14:00","A"
"4103693793","E1K1Q1","K1",,"3.006","KVARH","12/02/2016 14:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 14:00","A"
"4103693793","E1K1Q1","E1","N1","11.034","KWH","12/02/2016 14:15","A"
"4103693793","E1K1Q1","K1",,"2.976","KVARH","12/02/2016 14:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 14:15","A"
"4103693793","E1K1Q1","E1","N1","10.968","KWH","12/02/2016 14:30","A"
"4103693793","E1K1Q1","K1",,"2.958","KVARH","12/02/2016 14:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 14:30","A"
"4103693793","E1K1Q1","E1","N1","11.046","KWH","12/02/2016 14:45","A"
"4103693793","E1K1Q1","K1",,"2.946","KVARH","12/02/2016 14:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 14:45","A"
"4103693793","E1K1Q1","E1","N1","10.938","KWH","12/02/2016 15:00","A"
"4103693793","E1K1Q1","K1",,"2.946","KVARH","12/02/2016 15:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 15:00","A"
"4103693793","E1K1Q1","E1","N1","10.692","KWH","12/02/2016 15:15","A"
"4103693793","E1K1Q1","K1",,"2.97","KVARH","12/02/2016 15:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 15:15","A"
"4103693793","E1K1Q1","E1","N1","10.452","KWH","12/02/2016 15:30","A"
"4103693793","E1K1Q1","K1",,"2.946","KVARH","12/02/2016 15:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 15:30","A"
"4103693793","E1K1Q1","E1","N1","10.2","KWH","12/02/2016 15:45","A"
"4103693793","E1K1Q1","K1",,"2.91","KVARH","12/02/2016 15:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 15:45","A"
"4103693793","E1K1Q1","E1","N1","9.078","KWH","12/02/2016 16:00","A"
"4103693793","E1K1Q1","K1",,"2.7","KVARH","12/02/2016 16:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 16:00","A"
"4103693793","E1K1Q1","E1","N1","8.79","KWH","12/02/2016 16:15","A"
"4103693793","E1K1Q1","K1",,"2.682","KVARH","12/02/2016 16:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 16:15","A"
"4103693793","E1K1Q1","E1","N1","8.766","KWH","12/02/2016 16:30","A"
"4103693793","E1K1Q1","K1",,"2.682","KVARH","12/02/2016 16:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 16:30","A"
"4103693793","E1K1Q1","E1","N1","9.174","KWH","12/02/2016 16:45","A"
"4103693793","E1K1Q1","K1",,"2.778","KVARH","12/02/2016 16:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 16:45","A"
"4103693793","E1K1Q1","E1","N1","9.24","KWH","12/02/2016 17:00","A"
"4103693793","E1K1Q1","K1",,"2.814","KVARH","12/02/2016 17:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 17:00","A"
"4103693793","E1K1Q1","E1","N1","9.036","KWH","12/02/2016 17:15","A"
"4103693793","E1K1Q1","K1",,"2.772","KVARH","12/02/2016 17:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 17:15","A"
"4103693793","E1K1Q1","E1","N1","8.928","KWH","12/02/2016 17:30","A"
"4103693793","E1K1Q1","K1",,"2.808","KVARH","12/02/2016 17:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 17:30","A"
"4103693793","E1K1Q1","E1","N1","8.868","KWH","12/02/2016 17:45","A"
"4103693793","E1K1Q1","K1",,"2.802","KVARH","12/02/2016 17:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 17:45","A"
"4103693793","E1K1Q1","E1","N1","8.472","KWH","12/02/2016 18:00","A"
"4103693793","E1K1Q1","K1",,"2.748","KVARH","12/02/2016 18:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 18:00","A"
"4103693793","E1K1Q1","E1","N1","8.232","KWH","12/02/2016 18:15","A"
"4103693793","E1K1Q1","K1",,"2.688","KVARH","12/02/2016 18:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 18:15","A"
"4103693793","E1K1Q1","E1","N1","8.25","KWH","12/02/2016 18:30","A"
"4103693793","E1K1Q1","K1",,"2.682","KVARH","12/02/2016 18:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 18:30","A"
"4103693793","E1K1Q1","E1","N1","8.274","KWH","12/02/2016 18:45","A"
"4103693793","E1K1Q1","K1",,"2.688","KVARH","12/02/2016 18:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 18:45","A"
"4103693793","E1K1Q1","E1","N1","8.184","KWH","12/02/2016 19:00","A"
"4103693793","E1K1Q1","K1",,"2.658","KVARH","12/02/2016 19:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 19:00","A"
"4103693793","E1K1Q1","E1","N1","8.202","KWH","12/02/2016 19:15","A"
"4103693793","E1K1Q1","K1",,"2.664","KVARH","12/02/2016 19:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 19:15","A"
"4103693793","E1K1Q1","E1","N1","8.16","KWH","12/02/2016 19:30","A"
"4103693793","E1K1Q1","K1",,"2.694","KVARH","12/02/2016 19:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 19:30","A"
"4103693793","E1K1Q1","E1","N1","8.01","KWH","12/02/2016 19:45","A"
"4103693793","E1K1Q1","K1",,"2.694","KVARH","12/02/2016 19:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 19:45","A"
"4103693793","E1K1Q1","E1","N1","7.89","KWH","12/02/2016 20:00","A"
"4103693793","E1K1Q1","K1",,"2.7","KVARH","12/02/2016 20:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 20:00","A"
"4103693793","E1K1Q1","E1","N1","8.154","KWH","12/02/2016 20:15","A"
"4103693793","E1K1Q1","K1",,"2.76","KVARH","12/02/2016 20:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 20:15","A"
"4103693793","E1K1Q1","E1","N1","8.622","KWH","12/02/2016 20:30","A"
"4103693793","E1K1Q1","K1",,"2.796","KVARH","12/02/2016 20:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 20:30","A"
"4103693793","E1K1Q1","E1","N1","8.622","KWH","12/02/2016 20:45","A"
"4103693793","E1K1Q1","K1",,"2.814","KVARH","12/02/2016 20:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 20:45","A"
"4103693793","E1K1Q1","E1","N1","8.496","KWH","12/02/2016 21:00","A"
"4103693793","E1K1Q1","K1",,"2.79","KVARH","12/02/2016 21:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 21:00","A"
"4103693793","E1K1Q1","E1","N1","8.352","KWH","12/02/2016 21:15","A"
"4103693793","E1K1Q1","K1",,"2.79","KVARH","12/02/2016 21:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 21:15","A"
"4103693793","E1K1Q1","E1","N1","8.046","KWH","12/02/2016 21:30","A"
"4103693793","E1K1Q1","K1",,"2.748","KVARH","12/02/2016 21:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 21:30","A"
"4103693793","E1K1Q1","E1","N1","7.68","KWH","12/02/2016 21:45","A"
"4103693793","E1K1Q1","K1",,"2.664","KVARH","12/02/2016 21:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 21:45","A"
"4103693793","E1K1Q1","E1","N1","7.782","KWH","12/02/2016 22:00","A"
"4103693793","E1K1Q1","K1",,"2.706","KVARH","12/02/2016 22:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 22:00","A"
"4103693793","E1K1Q1","E1","N1","7.722","KWH","12/02/2016 22:15","A"
"4103693793","E1K1Q1","K1",,"2.628","KVARH","12/02/2016 22:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 22:15","A"
"4103693793","E1K1Q1","E1","N1","7.758","KWH","12/02/2016 22:30","A"
"4103693793","E1K1Q1","K1",,"2.622","KVARH","12/02/2016 22:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 22:30","A"
"4103693793","E1K1Q1","E1","N1","7.698","KWH","12/02/2016 22:45","A"
"4103693793","E1K1Q1","K1",,"2.622","KVARH","12/02/2016 22:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 22:45","A"
"4103693793","E1K1Q1","E1","N1","7.752","KWH","12/02/2016 23:00","A"
"4103693793","E1K1Q1","K1",,"2.628","KVARH","12/02/2016 23:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 23:00","A"
"4103693793","E1K1Q1","E1","N1","7.686","KWH","12/02/2016 23:15","A"
"4103693793","E1K1Q1","K1",,"2.622","KVARH","12/02/2016 23:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 23:15","A"
"4103693793","E1K1Q1","E1","N1","7.65","KWH","12/02/2016 23:30","A"
"4103693793","E1K1Q1","K1",,"2.616","KVARH","12/02/2016 23:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 23:30","A"
"4103693793","E1K1Q1","E1","N1","7.722","KWH","12/02/2016 23:45","A"
"4103693793","E1K1Q1","K1",,"2.616","KVARH","12/02/2016 23:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","12/02/2016 23:45","A"
"4103693793","E1K1Q1","E1","N1","7.476","KWH","13/02/2016 0:00","A"
"4103693793","E1K1Q1","K1",,"2.586","KVARH","13/02/2016 0:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","13/02/2016 0:00","A"
"4103693793","E1K1Q1","E1","N1","7.506","KWH","13/02/2016 0:15","A"
"4103693793","E1K1Q1","K1",,"2.628","KVARH","13/02/2016 0:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","13/02/2016 0:15","A"
"4103693793","E1K1Q1","E1","N1","7.584","KWH","13/02/2016 0:30","A"
"4103693793","E1K1Q1","K1",,"2.664","KVARH","13/02/2016 0:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","13/02/2016 0:30","A"
"4103693793","E1K1Q1","E1","N1","7.662","KWH","13/02/2016 0:45","A"
"4103693793","E1K1Q1","K1",,"2.64","KVARH","13/02/2016 0:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","13/02/2016 0:45","A"
"4103693793","E1K1Q1","E1","N1","7.566","KWH","13/02/2016 1:00","A"
"4103693793","E1K1Q1","K1",,"2.61","KVARH","13/02/2016 1:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","13/02/2016 1:00","A"
"4103693793","E1K1Q1","E1","N1","7.554","KWH","13/02/2016 1:15","A"
"4103693793","E1K1Q1","K1",,"2.592","KVARH","13/02/2016 1:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","13/02/2016 1:15","A"
"4103693793","E1K1Q1","E1","N1","7.62","KWH","13/02/2016 1:30","A"
"4103693793","E1K1Q1","K1",,"2.622","KVARH","13/02/2016 1:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","13/02/2016 1:30","A"
"4103693793","E1K1Q1","E1","N1","7.65","KWH","13/02/2016 1:45","A"
"4103693793","E1K1Q1","K1",,"2.622","KVARH","13/02/2016 1:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","13/02/2016 1:45","A"
"4103693793","E1K1Q1","E1","N1","7.626","KWH","13/02/2016 2:00","A"
"4103693793","E1K1Q1","K1",,"2.652","KVARH","13/02/2016 2:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","13/02/2016 2:00","A"
"4103693793","E1K1Q1","E1","N1","7.662","KWH","13/02/2016 2:15","A"
"4103693793","E1K1Q1","K1",,"2.646","KVARH","13/02/2016 2:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","13/02/2016 2:15","A"
"4103693793","E1K1Q1","E1","N1","7.692","KWH","13/02/2016 2:30","A"
"4103693793","E1K1Q1","K1",,"2.658","KVARH","13/02/2016 2:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","13/02/2016 2:30","A"
"4103693793","E1K1Q1","E1","N1","7.344","KWH","13/02/2016 2:45","A"
"4103693793","E1K1Q1","K1",,"2.586","KVARH","13/02/2016 2:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","13/02/2016 2:45","A"
"4103693793","E1K1Q1","E1","N1","7.572","KWH","13/02/2016 3:00","A"
"4103693793","E1K1Q1","K1",,"2.628","KVARH","13/02/2016 3:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","13/02/2016 3:00","A"
"4103693793","E1K1Q1","E1","N1","7.602","KWH","13/02/2016 3:15","A"
"4103693793","E1K1Q1","K1",,"2.616","KVARH","13/02/2016 3:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","13/02/2016 3:15","A"
"4103693793","E1K1Q1","E1","N1","7.596","KWH","13/02/2016 3:30","A"
"4103693793","E1K1Q1","K1",,"2.64","KVARH","13/02/2016 3:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","13/02/2016 3:30","A"
"4103693793","E1K1Q1","E1","N1","7.62","KWH","13/02/2016 3:45","A"
"4103693793","E1K1Q1","K1",,"2.652","KVARH","13/02/2016 3:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","13/02/2016 3:45","A"
"4103693793","E1K1Q1","E1","N1","7.548","KWH","13/02/2016 4:00","A"
"4103693793","E1K1Q1","K1",,"2.634","KVARH","13/02/2016 4:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","13/02/2016 4:00","A"
"4103693793","E1K1Q1","E1","N1","7.398","KWH","13/02/2016 4:15","A"
"4103693793","E1K1Q1","K1",,"2.604","KVARH","13/02/2016 4:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","13/02/2016 4:15","A"
"4103693793","E1K1Q1","E1","N1","7.464","KWH","13/02/2016 4:30","A"
"4103693793","E1K1Q1","K1",,"2.604","KVARH","13/02/2016 4:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","13/02/2016 4:30","A"
"4103693793","E1K1Q1","E1","N1","7.536","KWH","13/02/2016 4:45","A"
"4103693793","E1K1Q1","K1",,"2.61","KVARH","13/02/2016 4:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","13/02/2016 4:45","A"
"4103693793","E1K1Q1","E1","N1","7.494","KWH","13/02/2016 5:00","A"
"4103693793","E1K1Q1","K1",,"2.604","KVARH","13/02/2016 5:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","13/02/2016 5:00","A"
"4103693793","E1K1Q1","E1","N1","7.488","KWH","13/02/2016 5:15","A"
"4103693793","E1K1Q1","K1",,"2.61","KVARH","13/02/2016 5:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","13/02/2016 5:15","A"
"4103693793","E1K1Q1","E1","N1","7.536","KWH","13/02/2016 5:30","A"
"4103693793","E1K1Q1","K1",,"2.616","KVARH","13/02/2016 5:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","13/02/2016 5:30","A"
"4103693793","E1K1Q1","E1","N1","7.578","KWH","13/02/2016 5:45","A"
"4103693793","E1K1Q1","K1",,"2.628","KVARH","13/02/2016 5:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","13/02/2016 5:45","A"
"4103693793","E1K1Q1","E1","N1","7.464","KWH","13/02/2016 6:00","A"
"4103693793","E1K1Q1","K1",,"2.58","KVARH","13/02/2016 6:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","13/02/2016 6:00","A"
"4103693793","E1K1Q1","E1","N1","7.476","KWH","13/02/2016 6:15","A"
"4103693793","E1K1Q1","K1",,"2.568","KVARH","13/02/2016 6:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","13/02/2016 6:15","A"
"4103693793","E1K1Q1","E1","N1","7.458","KWH","13/02/2016 6:30","A"
"4103693793","E1K1Q1","K1",,"2.55","KVARH","13/02/2016 6:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","13/02/2016 6:30","A"
"4103693793","E1K1Q1","E1","N1","7.56","KWH","13/02/2016 6:45","A"
"4103693793","E1K1Q1","K1",,"2.55","KVARH","13/02/2016 6:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","13/02/2016 6:45","A"
"4103693793","E1K1Q1","E1","N1","7.542","KWH","13/02/2016 7:00","A"
"4103693793","E1K1Q1","K1",,"2.64","KVARH","13/02/2016 7:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","13/02/2016 7:00","A"
"4103693793","E1K1Q1","E1","N1","7.542","KWH","13/02/2016 7:15","A"
